rule_id,general_rule,frequency,confidence,source_documents
rule_1365,No events billing processing required,2,0.8,Merchant Info Sheet - Satisfi Labs(1); Torch Merchant Info Sheet_(1)
rule_1366,Integration items must be processed using Torch Item Mapping spreadsheet,5,0.8379999999999999,MIS for Darkroom Studios;  Merchant Info Sheet - Motivity; ENFOS MIS; Torch Merchant Info Sheet_(1)
rule_1371,BT (Billing Transaction) date should always be the date the contract was uploaded,4,0.885,MIS_ Niche; Merchant Info Sheet - Hylaine; Merchant Info Sheet - Hylaine(1); Torch Merchant Info Sheet_(1)
rule_1373,Dates must be processed in specified order,2,0.92,Merchant Info Sheet - Satisfi Labs; Torch Merchant Info Sheet_(1)
rule_1380,Platform limitations should be acknowledged in merchant relationships,3,0.7833333333333333,Merchant Info Sheet - Hylaine(1); Merchant Info Sheet - Hylaine;  Veruna Merchant Info Sheet_
rule_1383,"{'rule_id': 'R4', 'category': 'Customer Information', 'description': 'Billing address is located at the top of the quote'}",2,0.85,Merchant Info Sheet - Operator.ai
rule_1384,"{'rule_id': 'R10', 'category': 'Integration Items', 'description': ""All Statsig integration items should be labeled as 'Sales'""}",6,0.8166666666666665,Merchant Info Sheet - Operator.ai; MIS_ Taktile; Merchant Info Sheet - Coalesce (Current); TIFIN AMP MIS(1); Valence MIS
rule_1386,Scroll down to order form to view complete contract information (typically not on first page),2,0.85,TIFIN @ Work MIS; TIFIN @ Work MIS(1)
rule_1387,Create separate revenue schedules for each type of charge,10,0.8539999999999999,Arcee AI - Merchant Info Sheet(1); HELIX ALTERNATIVE TECHNOLOGIES INC-MIS; Merchant Info Sheet - Enzy(1); TIFIN @ Work MIS; Merchant Info Sheet - Enzy; HELIX ALTERNATIVE TECHNOLOGIES INC-MIS(1); TIFIN @ Work MIS(1); Merchant Info Sheet - Marvin; MIS_ GoodShip(1); Arcee AI - Merchant Info Sheet
rule_1388,Integration Item must be set to 'TIFIN Netsuite Integration Items' for all schedules,5,0.85,HELIX ALTERNATIVE TECHNOLOGIES INC-MIS; TIFIN @ Work MIS; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis  MIS; HELIX ALTERNATIVE TECHNOLOGIES INC-MIS(1); TIFIN @ Work MIS(1)
rule_1389,"REV SCHEDULE 1 (Included Seats): Billing type = Flat, Quantity = 1, Item Name and Description from contract Image 1.1",2,0.85,TIFIN @ Work MIS
rule_1394,Payment Schedule: Frequency must be set to NONE,4,0.8425,MIS for Milk Moovement; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis  MIS; TIFIN AG_ WEALTHTECH_ MAGNIFI_ Axis _ TIFIN IP MIS; Glacier Historical Invoices MIS [Deprecated - Do Not Use]
rule_1397,AE must document merchant billing methodology during discovery,2,0.885,MIS for Milk Moovement; MIS_ Zenlytic
rule_1398,Merchant temperament assessment should be documented during onboarding,8,0.855,Merchant Info Sheet - Nift; MIS for Milk Moovement; Instil MIS; Merchant Info Sheet - Keen(1); Tenant -- Merchant Info Sheet; Merchant Info Sheet - Rox; MIS_ Flytech; Merchant Info Sheet - Harness Wealth
rule_1400,"{'rule_id': 'R1', 'description': 'Create a line item for every recurring cost listed', 'category': 'Line Item Creation'}",4,0.92,Multimodal Merchant Info Sheet_(1); Multimodal Merchant Info Sheet_
rule_1401,"{'rule_id': 'R3', 'description': 'Service Start Date: If effective date is between 1st-15th, default to the start of that corresponding month', 'category': 'Date Calculation', 'example': '01/14/2025 would start 01/01/2025'}",4,0.92,Multimodal Merchant Info Sheet_(1); Multimodal Merchant Info Sheet_
rule_1402,"{'rule_id': 'R5', 'description': ""Total months of service is included under 'service term'"", 'category': 'Service Duration'}",3,0.8966666666666666,Multimodal Merchant Info Sheet_; Multimodal Merchant Info Sheet_(1); Merchant Info Sheet - Marvin
rule_1403,"{'rule_id': 'R6', 'description': ""Billing Type is always 'Flat'"", 'category': 'Billing Configuration'}",3,0.8866666666666667,Multimodal Merchant Info Sheet_(1); Multimodal Merchant Info Sheet_;  Autumn _ Tabs Merchant Info Sheet
rule_1404,"{'rule_id': 'R7', 'description': 'Periods: 12 if yearly, depends on the amount of months listed on the line item', 'category': 'Billing Configuration'}",2,0.92,Multimodal Merchant Info Sheet_(1); Multimodal Merchant Info Sheet_
rule_1406,"{'rule_id': 'R9', 'description': 'Net Terms: Always 15', 'category': 'Payment Terms'}",2,0.92,Multimodal Merchant Info Sheet_(1); Multimodal Merchant Info Sheet_
rule_1407,"{'rule_id': 'R10', 'description': 'Integration Item: Search the item name and it will map to the correct integration item', 'category': 'Item Mapping'}",2,0.92,Multimodal Merchant Info Sheet_(1); Multimodal Merchant Info Sheet_
rule_1408,"{'rule_id': 'R11', 'description': 'Item Description should include bullets under line item', 'category': 'Line Item Details'}",3,0.92,Multimodal Merchant Info Sheet_(1); Multimodal Merchant Info Sheet_
rule_1412,Merchant uses mostly flat fees negotiated with large clients,2,0.85,Tabs MIS for dataplor; Tabs MIS for Ply
rule_1419,Quantity: Default to 1,8,0.8474999999999999,TIFIN GIVE_ TIFIN Sage MIS(1); Merchant Info Sheet - Enzy(1); Wild Fruit- MIS(1); Merchant Info Sheet - OpenClinica; Merchant Info Sheet - Enzy; Wild Fruit- MIS; Tabs MIS for dataplor
rule_1420,Most contracts will be order forms,2,0.85,Merchant Info Sheet_ Cargado; MavenAGI Merchant Info Sheet_
rule_1421,"If any mention of 'overage' exists, usage AI must be turned on",4,0.8175,MIS_ Engaged MD; Snapdocs MIS; MavenAGI Merchant Info Sheet_; MIS_ Bland
rule_1423,Use item name and integration item from mapping when available,4,0.8775,Gladly Merchant Info Sheet; MavenAGI Merchant Info Sheet_; Knowde - Merchant Info Sheet; MIS Attentive Inc
rule_1427,Usage data can be imported via API or CSV,4,0.8425,Further MIS;  Merchant Info Sheet - Motivity; MavenAGI Merchant Info Sheet_; Loanbeam Merchant Info Sheet
rule_1428,All BTs must be processed without exception,5,0.858,MIS_ DigitalOwl; Merchant Info Sheet - Sprinto; [DRAFT] Oscilar MIS Updates; Copy of Merchant Info Sheet - Sprinto; MavenAGI Merchant Info Sheet_
rule_1431,Billing Start Date equals Service Start Date unless Payment Schedule specifies explicit invoice date,2,0.835,MavenAGI Merchant Info Sheet_; Arcee AI - Merchant Info Sheet
rule_1434,"Subscription fees should be calibrated as flat price, usage fees as unit price",10,0.857,Merchant Info Sheet - Airops_(1); Snapdocs MIS; LILT MIS; Merchant Info Sheet - Airops_; ThoroughCare inc MIS; Captivated MIS; MavenAGI Merchant Info Sheet_
rule_1435,Usage BT item name should be 'Resolutions (Usage)' with integration item event as resolutions,4,0.8425,LILT MIS; Merchant Info Sheet - Satisfi Labs; MavenAGI Merchant Info Sheet_
rule_1436,Threshold amount equals the prepaid amount,3,0.83,MIS_ Engaged MD; MavenAGI Merchant Info Sheet_; MIS_ Truepic
rule_1438,Final garage total must match the total payment due number in the contract,4,0.8524999999999999,LILT MIS; Glacier Historical Invoices MIS [Deprecated - Do Not Use]; Gladly Merchant Info Sheet; MavenAGI Merchant Info Sheet_
rule_1442,Discount line items must be identified and categorized separately from product/service items,2,0.8, Merchant Info Sheet - APIsec; MavenAGI Merchant Info Sheet_
rule_1443,Invoice payment status must sync back to HubSpot CRM,2,0.835,MavenAGI Merchant Info Sheet_; MIS_ Siteline
rule_1447,For amendments: Original BTs must be adjusted or supplemented according to amendment changes,2,0.92,2X + Intelligent Demand MIS; [DRAFT] 2X MIS
rule_1448,"If amendment has net new BTs AND adjusts original contract: (1) adjust original BTs to end before amendment date, (2) add new BTs per amendment under amendment contract",2,0.92,2X + Intelligent Demand MIS; [DRAFT] 2X MIS
rule_1458,Never have 2 MRR type BTs in a contract,2,0.92,2X + Intelligent Demand MIS
rule_1471,"First prorated BT: starts on actual start date, 1 period, frequency = days to end of month, billing timing = Last of Period",2,0.92,2X + Intelligent Demand MIS
rule_1476,"Use largest time unit when range given (e.g., 4-6 weeks = use 6 weeks)",2,0.92,2X + Intelligent Demand MIS; [DRAFT] 2X MIS
rule_1480,"For services taking 6-8 weeks, set months of service to 2 months",2,0.85,Merchant Info Sheet - Enzy; 2X + Intelligent Demand MIS
rule_1481,"For 2 weeks duration, round up to 1 month",3,0.8733333333333334,2X + Intelligent Demand MIS; [DRAFT] 2X MIS
rule_1482,Onboarding/Launch services use Fixed Fee frequency,2,0.85,2X + Intelligent Demand MIS
rule_1483,Monthly Labor Fees determine frequency from invoicing terms,3,0.8966666666666666,Lakera MIS_; 2X + Intelligent Demand MIS; [DRAFT] 2X MIS
rule_1485,"If discount is its own line item, create separate BT (billing transaction)",3,0.8733333333333334, Merchant Info Sheet - APIsec; 2X + Intelligent Demand MIS; Pipe17 MIS_
rule_1486,"If start date falls in closed period, set to first day outside closed period",3,0.83,Merchant Info Sheet - Carbon Direct; Haus Merchant Info Sheet - Template; 2X + Intelligent Demand MIS
rule_1489,SOW (Statement of Work) must be manually pulled to initiate billing,2,0.75,2X + Intelligent Demand MIS; Beansquad - MIS
rule_1491,First month billing is set up for the full period,3,0.8166666666666668,LILT MIS; Merchant Info Sheet - Keen(1); 2X + Intelligent Demand MIS
rule_1493,First month is pro-rated based on actual start date,3,0.7833333333333333,MIS - Molten Cloud; Astra MIS; 2X + Intelligent Demand MIS
rule_1503,Contract data must automatically integrate with NetSuite and Salesforce,3,0.8166666666666668,MIS_ Anrok; Tabs + Human Merchant Info Sheet_; 2X + Intelligent Demand MIS
rule_1507,Billing model must support flat SaaS fee structure,5,0.75,Ash MIS; Merchant Info Sheet - Proton(1); Copy of Merchant Info Sheet_ Cognition AI; Valence MIS; Merchant Info Sheet_ Cognition AI
rule_1508,"Payment frequency options must include monthly, quarterly, or annually",5,0.8039999999999999,Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI; MIS_ Taktile; MIS_ GoodShip(1)
rule_1509,AP Portal automation capability is needed,2,0.75,Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1510,Free trials must be incorporated into contract structure,5,0.8039999999999999,Kat_s [MAKE A COPY DO NOT EDIT] Merchant Info Sheet - Template; Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI; MIS_ Bland; [Deprecated] Master Merchant Info Sheet_
rule_1511,System must handle contracts with opt-in renewal periods,3,0.7833333333333333,Merchant Info Sheet - Beacon Software; Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1512,Manual CS work for AP portal management is acceptable as interim solution,2,0.75,Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1513,Opt-out clause requires 30 days notice,4,0.8925,Merchant Info Sheet_ Counslr; Merchant Info Sheet_ Counslr(1); Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1514,All flat fees laid out in contract are billed up front upon SOW execution by default,2,0.85,Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1515,Annual total fees should be added together for initial invoice,3,0.8166666666666668,Copy of Merchant Info Sheet_ Cognition AI; Coworks MIS; Merchant Info Sheet_ Cognition AI
rule_1516,Frequency should be amount of months in the months column or None if not specified,3,0.85,Copy of Merchant Info Sheet_ Cognition AI; VieFUND MIS (Beacon); Merchant Info Sheet_ Cognition AI
rule_1517,Usage-based billing should be processed as standard unit pricing,3,0.8733333333333334,Copy of Merchant Info Sheet_ Cognition AI; Tabs MIS for WEVO; Merchant Info Sheet_ Cognition AI
rule_1518,Spreadsheets are required for tracking usage data,3,0.7833333333333333,Copy of Merchant Info Sheet_ Cognition AI; Copy of Dosespot - Merchant Info Sheet_; Dosespot - Merchant Info Sheet_
rule_1519,Frequency for usage billing should be monthly for the amount of months in the term from initial pricing table,2,0.85,Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1520,Monthly capacity should be ignored as it is tracked internally,3,0.8733333333333334,Copy of Merchant Info Sheet_ Cognition AI; MIS April Tax(1); Merchant Info Sheet_ Cognition AI
rule_1521,"For renewal contracts, ignore billing terms under Base SOW services as they are already processed under original contract",3,0.8733333333333334,Merchant Info Sheet - Proton; Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1522,Free trial mentions in old documents should be ignored as they are not part of billing cycle,2,0.85,Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1523,Events Processing uses API calls when merchant moves to this model,2,0.85,Copy of Merchant Info Sheet_ Cognition AI; Merchant Info Sheet_ Cognition AI
rule_1524,Extract BTs from the fee table at the top of each contract or from attached 'Order Form' or 'Exhibit A' sections,2,0.85,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1525,"When usage milestones cannot be predicted, default to following the date cutoff",2,0.85,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1526,Only process what can be known at the time of contract processing,2,0.85,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1527,"For auto-renewal contracts, use only the initial term, not the renewal period",2,0.85,Merchant Info Sheet - Pragma; Merchant Info Sheet - Brevity
rule_1528,FirstLook License products must use 'Firstlook' revenue category,2,0.8,Merchant Info Sheet - Pragma; MIS_ Bland
rule_1529,"Always include four mandatory usage components: Buildkite (Unit Fee: 1), Honeycomb (Unit Fee: 1), AWS - Retail Price (Unit Fee: 1), and AWS - Savings (Unit Fee: -1)",2,0.885,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1530,"Mandatory usage components inherit terms from other usage BTs in contract, or default to monthly in arrears if none exist",2,0.885,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1531,Process all CCU (Concurrent User) model fees as tiered units,2,0.885,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1532,"Process support fees, which may be tiered unit BTs if monthly allotment exists",2,0.885,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1533,Support fees with monthly allotments should be configured as tier unit BT monthly in arrears,2,0.85,Merchant Info Sheet - Pragma; VieFUND MIS (Beacon)
rule_1535,Verify support fees are not already bundled into monthly platform fee before processing separately,2,0.885,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
rule_1536,"Match integration item names with the integration item; if unclear, continue processing but note to US team",2,0.85,Merchant Info Sheet - Pragma; [EXTERNAL USE] Pragma MIS
